time,replan_id,traj_seq,posi_x,posi_y,posi_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,yaw,yaw_rate,backup
9.969809055328369,1,1,0.074997413085497,0.075000013591944,1.574999962013160,-0.000206054111655,0.000001082631819,-0.000003024620457,-0.012255535269773,0.000064391981013,-0.000179783622480,-0.480562054549960,0.002524927880418,-0.007040637977491,0.012576598595556,0.497618273012934,1
9.999839067459106,1,1,0.074983232742525,0.075000088097084,1.574999754005410,-0.000830439363532,0.000004363223193,-0.000012176145354,-0.030627518141709,0.000160920475788,-0.000448611923946,-0.739406102822497,0.003884924051517,-0.010807485879014,0.031767076172359,0.778213644020593,1
10.049795866012573,1,1,0.074886072675783,0.075000598587164,1.574998331061382,-0.003448654593018,0.000018119624821,-0.000050469485317,-0.077368598602288,0.000406503447016,-0.001130323854286,-1.121899372424749,0.005894587343378,-0.016331281729016,0.081686905723249,1.213612639280818,1
10.069802284240723,1,1,0.074800053634867,0.075001050541022,1.574997072727929,-0.005230260642939,0.000027480386340,-0.000076483729701,-0.101197759401489,0.000531704577441,-0.001476900773536,-1.258826158971359,0.006614016307138,-0.018293312840848,0.107610323303185,1.376939765713945,1
10.079794406890869,1,1,0.074742525263482,0.075001352801651,1.574996231639730,-0.006305428889449,0.000033129443014,-0.000092170710388,-0.114103436740136,0.000599512479083,-0.001664364902613,-1.323850560191096,0.006955661932282,-0.019221598347265,0.121766645968310,1.456159547711396,1
10.089801788330078,1,1,0.074673487048772,0.075001715536310,1.574995222662603,-0.007514654978003,0.000039482854891,-0.000109804235586,-0.127668317737574,0.000670783911983,-0.001861232785886,-1.386757573179117,0.007286182558002,-0.020117311310468,0.136729397937994,1.533920714500303,1
10.109809637069702,1,1,0.074495691883097,0.075002649692402,1.574992625781161,-0.010354654791621,0.000054404538036,-0.000151184587488,-0.156621223989283,0.000822905785780,-0.002280866003209,-1.505991477779413,0.007912651100754,-0.021808002834051,0.168937955713959,1.684659380611315,1
10.119812726974487,1,1,0.074384026689349,0.075003236394074,1.574990995724454,-0.011997605495342,0.000063036788541,-0.000175104184601,-0.171969268252176,0.000903546161986,-0.002503016885913,-1.562388921939611,0.008208969708926,-0.022604106417719,0.186155764133354,1.757658066057603,1
10.149800539016724,1,1,0.073939708550683,0.075005570892284,1.574984515008976,-0.017881357860815,0.000093950694973,-0.000260668990385,-0.221216474794585,0.001162296605668,-0.003214503318317,-1.718942239299161,0.009031518705522,-0.024799585804471,0.242040175008880,1.967064147922550,1
10.179804086685181,1,1,0.073295745712499,0.075008954346530,1.574975133432555,-0.025313647278441,0.000133000791809,-0.000368574129404,-0.274910673546072,0.001444412053945,-0.003988029068492,-1.857319702348593,0.009758569689191,-0.026718124986637,0.304023951792886,2.162402250658387,1
10.219811677932739,2,2,0.072042719766461,0.075015537887857,1.574956904654207,-0.037842662694379,0.000198829668721,-0.000550112485977,-0.352466264840936,0.001851897981909,-0.005101414191285,-2.014630724621569,0.010585099753878,-0.028863418815314,0.395390383710541,2.400824616251234,1
10.230455398559570,2,2,0.071619690313218,0.075017760532884,1.574950756496522,-0.041707877783327,0.000219137949930,-0.000606038173143,-0.374100748044694,0.001965568025772,-0.005411195582979,-2.051417375355298,0.010778381015237,-0.029357529391500,0.421253024773519,2.459993135198731,1
10.239808082580566,2,2,0.071212826740645,0.075019898240529,1.574944845690685,-0.045298117101607,0.000238001477057,-0.000657955038846,-0.393437921010857,0.002067167739458,-0.005687788658756,-2.082054985877727,0.010939354517545,-0.029766201766437,0.444505734926642,2.510544214143693,1
10.249804735183716,2,2,0.070739990498776,0.075022382576108,1.574937979170189,-0.049335736066567,0.000259215587906,-0.000716308147735,-0.414407912976021,0.002177346470516,-0.005987424815564,-2.113049903623893,0.011102205352785,-0.030176606716003,0.469866449650402,2.563034881765799,1
10.259796857833862,2,2,0.070225981429372,0.075025083238422,1.574930517797715,-0.053582530217209,0.000281528729053,-0.000777648176962,-0.435669153808679,0.002289055456364,-0.006290891238970,-2.142257033791492,0.011255662948050,-0.030560107261420,0.495732189001875,2.613929243429781,1
10.279799699783325,2,2,0.069064128988160,0.075031187743748,1.574913662867049,-0.062729504388910,0.000329587975282,-0.000909646969181,-0.479064884124497,0.002517061576131,-0.006909252327358,-2.195495870156607,0.011535385870379,-0.031249170931868,0.549001085418068,2.711089999828675,1
10.319874048233032,2,2,0.066141872051098,0.075046541615208,1.574871324027656,-0.083713620316513,0.000439840915250,-0.001211898983332,-0.568638858098141,0.002987693458329,-0.008179490339674,-2.259461560299521,0.011871468906692,-0.031839282198829,0.660635331134147,2.825957127371014,1
10.369805335998535,2,2,0.061205971463119,0.075072475400224,1.574799955008260,-0.114936174826002,0.000603887780025,-0.001659944119480,-0.682158743941196,0.003584139894399,-0.009764737803866,-2.282887926849392,0.011994553710154,-0.031601430071631,0.803023042209765,2.874962766930553,1
10.399807453155518,2,2,0.057440413600558,0.075092260070991,1.574745617417286,-0.136429983236931,0.000716818702472,-0.001967083918114,-0.750688771767113,0.003944204481823,-0.010708635972902,-2.283954743190699,0.012000158884962,-0.031302882260294,0.889629546890515,2.897642070080918,1
10.419824123382568,3,3,0.054556099663228,0.075107414585600,1.574704055888849,-0.151913595739067,0.000798171369679,-0.002187689566471,-0.796368104122289,0.004184208907329,-0.011332686672836,-2.279498798902634,0.011976746845121,-0.031042195265421,0.947757633129075,2.909948754044390,1
10.429824829101562,3,3,0.052996690763120,0.075115607897935,1.574681606115182,-0.159991576483023,0.000840614002435,-0.002302571564643,-0.819146335859692,0.004303888336521,-0.011642392533929,-2.275769953115974,0.011957155063789,-0.030894131665958,0.976885460048005,2.915250363398606,1
10.439823150634766,3,3,0.051355721049879,0.075124229740089,1.574657997200171,-0.168295340841261,0.000884242928069,-0.002420517524969,-0.841877488080121,0.004423320404559,-0.011950493548974,-2.271061603376744,0.011932416856901,-0.030734499516206,1.006057218288745,2.919986715901755,1
10.450507402420044,3,3,0.049509182980564,0.075133931661848,1.574631448665235,-0.177419272611578,0.000932181106891,-0.002549944550089,-0.866109401679185,0.004550637644159,-0.012277887045112,-2.264964506566884,0.011900382014409,-0.030551332711509,1.037277978166925,2.924424388343041,1
10.489800214767456,3,3,0.041846241789217,0.075174193629427,1.574521466137881,-0.213193308767105,0.001120141975688,-0.003055784207226,-0.954534024265121,0.005015230702992,-0.013463552969791,-2.233365028478600,0.011734354750130,-0.029769694069481,1.152429964336043,2.935205297306514,1
10.509797096252441,3,3,0.037389223323851,0.075197611313117,1.574457628585977,-0.232726265790171,0.001222770361153,-0.003330935865553,-0.999012832353547,0.005248927436986,-0.014054470197571,-2.217333207786712,0.011650121734525,-0.029339594176364,1.211054745385737,2.918107059623575,1
10.529776334762573,3,3,0.032537198972553,0.075223104402813,1.574388235107543,-0.253127426808781,0.001329960389498,-0.003617560506548,-1.043174594486699,0.005480958375347,-0.014636304361924,-2.202720038055062,0.011573342472974,-0.028896893708949,1.268981685749062,2.880572966906043,1
10.550498485565186,3,3,0.027064948873314,0.075251856229374,1.574310091011744,-0.275214560025458,0.001446008708189,-0.003927007002691,-1.088621770451757,0.005719743024683,-0.015229922267029,-2.183131033000048,0.011470419604749,-0.028391843522580,1.328264784514565,2.841433065730738,1
10.589802026748657,3,3,0.015384847750026,0.075313224813707,1.574143692270702,-0.319677229273328,0.001679620646874,-0.004547277768053,-1.173515996780726,0.006165786978662,-0.016325143843735,-2.134147180667060,0.011213052854136,-0.027312060656788,1.438478377846693,2.766596080053441,1
10.599798440933228,3,3,0.012130233330226,0.075330324929313,1.574097415592017,-0.331514569065465,0.001741815381119,-0.004711830353701,-1.194776497322168,0.006277492074935,-0.016596680703047,-2.119322666480583,0.011135163164700,-0.027013204926181,1.466038707040393,2.747438604756187,1
10.609801292419434,4,4,0.008753934640901,0.075348064387959,1.574049447888810,-0.343571798413781,0.001805165440188,-0.004879194832307,-1.215898213981456,0.006388467984852,-0.016865361103240,-2.103563006302024,0.011052360111495,-0.026704721536690,1.493425491489063,2.728217957430794,1
10.619809150695801,4,4,0.005254530062055,0.075366450658998,1.573999772167942,-0.355844519653807,0.001869647718250,-0.005049300790465,-1.236866188412804,0.006498636115557,-0.017131016349211,-2.086888567337406,0.010964750706146,-0.026386881178159,1.520630737680157,2.708939096265310,1
10.639810323715210,4,4,-0.002113223873246,0.075405161679044,1.573895314792169,-0.380999294566758,0.002001813776519,-0.005397188275641,-1.278253874515697,0.006716091741854,-0.017652240487984,-2.050907759092796,0.010775703433193,-0.025724734368677,1.574428084259228,2.670254106200267,1
10.649809360504150,4,4,-0.005987091144987,0.075425515419808,1.573840461394047,-0.393882810010313,0.002069505237035,-0.005574973969381,-1.298665301996962,0.006823335711365,-0.017907750157791,-2.031629991501910,0.010674415842128,-0.025380703557696,1.601031032874259,2.650839758855161,1
10.699797391891479,4,4,-0.027340613275806,0.075537709262128,1.573538889439076,-0.461295038322334,0.002423696778240,-0.006501102228715,-1.397590201926424,0.007343098425739,-0.019131252980278,-1.923041173906615,0.010103877801404,-0.023538605218423,1.731100580216029,2.553027730357603,1
10.709798097610474,4,4,-0.032023984358772,0.075562316228304,1.573472914825735,-0.475367169835579,0.002497633363241,-0.006693591667278,-1.416645457845322,0.007443216915084,-0.019363920764721,-1.887669580999371,0.009918031415363,-0.022991053646876,1.756492963519131,2.525158400647286,1
10.719797611236572,4,4,-0.036848563311959,0.075587665116746,1.573405010254422,-0.489626714377478,0.002572554637684,-0.006888361730568,-1.435342498016936,0.007541453298010,-0.019591069268637,-1.851866816821334,0.009729919606257,-0.022440625607723,1.781604189288855,2.497354343149341,1
10.739823818206787,4,4,-0.046944205233305,0.075640708771601,1.573263104338784,-0.518737689978437,0.002725507025882,-0.007285122572178,-1.471703041250529,0.007732495741931,-0.020029401018511,-1.779225333878673,0.009348252964414,-0.021334365817251,1.831062432227303,2.442091168023102,1
10.749805927276611,4,4,-0.052195916952831,0.075668301864345,1.573189382047105,-0.533516425957585,0.002803156191391,-0.007486111960692,-1.489280757119994,0.007824851067227,-0.020239603045074,-1.742570730002799,0.009155665492316,-0.020781210175504,1.855303098369190,2.414754595644076,1
10.759810924530029,4,4,-0.057608575131433,0.075696740588154,1.573113467080107,-0.548503274987618,0.002881898806621,-0.007689639970204,-1.506530200126415,0.007915481609434,-0.020444741187820,-1.705548253182529,0.008961145173784,-0.020225764097024,1.879326229597467,2.387495190401988,1
